TITCK_ID,TITCK_Ilac_Adi,ATC_Barkod,ATC_Kodu,ATC_Durumu,Match Score
13468,TARDEN 40 MG FİLM KAPLI TABLET,8699514099147,C10AA05,Aktif,88.74
13469,TARDEN 80 MG FILM KAPLI TABLET,8699514093978,C10AA05,Aktif,72.69
13470,TARDYFERON 80 MG UZATILMIŞ SALIMLI KAPLI TABLET,8699749140010,B03AA07,Aktif,81.72
13478,TARIVID 200 MG FILM TABLET,8699809097506,J01MA01,Pasif,77.44
13480,TARIVID 400 MG FILM TABLET,8699809097605,J01MA01,Pasif,79.88
13481,TARKA 180MG/2 MG FILM TABLET,8699548092732,C09BB10,Aktif,86.27
13482,TARKA FORTE 240/4 MG FILM TABLET,8699548093050,C09BB10,Aktif,90.26
13486,TARSINIB 150 MG FILM TABLET,8699525090713,L01EB02,Aktif,76.18
13488,TARTADA 100 MG FILM KAPLı TABLET,8680199093346,L01EB02,Aktif,74.96
13489,TARTADA 150 MG FILM KAPLı TABLET,8680199093346,L01EB02,Aktif,73.88
13490,TARTADA 25 MG FILM KAPLı TABLET,8680199093346,L01EB02,Aktif,74.64
13492,TASIGNA 150 MG KAPSÜL,8699504150964,L01EA03,Pasif,71.17
13498,TAVANIC 500 MG FILM TABLET,8699809097667,J01MA12,Aktif,70.04
13500,TAVEGYL 1 MG TABLET,8681291010378,R06AA04,Pasif,70.82
13502,"TAXATU 100 MG /16,7 ML IV İNFüZYONLUK ÇöZELTI HAZıRLAMAK İçIN KONSANTRE",8699650772621,L01CD01,Aktif,76.63
13503,TAXATU 150 MG /25 ML IV İNFüZYONLUK ÇöZELTI HAZıRLAMAK İçIN KONSANTRE,8699650772645,L01CD01,Aktif,76.09
13504,TAXATU 30 MG /5 ML IV İNFüZYONLUK ÇöZELTI HAZıRLAMAK İçIN KONSANTRE,8699650772614,L01CD01,Aktif,75.38
13505,TAXATU 300 MG /50 ML IV İNFüZYONLUK ÇöZELTI HAZıRLAMAK İçIN KONSANTRE,8699650772638,L01CD01,Aktif,75.9
13514,"TAZACNE % 0,1 KREM",8681990009024,D05AX05,Pasif,96.96
13515,"TAZARED %0,05 JEL",8699580340051,D05AX05,Pasif,94.76
13516,"TAZARED %0,1 JEL",8699580340068,D05AX05,Pasif,95.18
13528,TAZOTENE %0.1 KREM,8681801350161,D05AX05,Pasif,94.04
13531,TEARON %0.05 OFTALMİK EMÜLSİYON İÇEREN TEK DOZLUK FLAKON,8699511610017,S01XA18,Aktif,82.36
13533,TEB VITAMIN B12 1000 MCG/ML I.M. ENJEKSIYONLUK ÇöZELTI,8681986160005,B03BA01,Aktif,71.95
13536,TEBOKAN INTENS 120 MG FİLM TABLET,8699514097624,N06DX02,Aktif,75.92
13537,TEBOKAN SPECİAL 80 MG FİLM TABLET,8699514097990,N06DX02,Aktif,71.39
13540,TECDİMEX 120 MG GASTROREZISTAN SERT KAPSüL,8699638166008,L04AX07,Aktif,87.31
13541,TECDİMEX 240 MG GASTROREZISTAN SERT KAPSüL,8699638166015,L04AX07,Aktif,87.65
13542,TECENTRIQ 1200 MG/20 ML İNFÜZYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN KONSANTRE,8699505763460,L01FF05,Aktif,96.24
13543,TECENTRİQ 840  MG/14 ML İNFÜZYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN KONSANTRE,8699505763323,L01FF05,Aktif,90.22
13545,TECFIDERA 120 MG ENTERIK SERT KAPSüL ÜRETIM YERI CORDEN),8699783160012,L04AX07,Aktif,70.67
13552,TEFECTUS 2 G/10 ML ORAL ÇöZELTI,8681986160357,A16AA01,Pasif,71.63
13554,TEFLIMES 14 MG FILM KAPLı TABLET,8685025090070,L04AK02,Aktif,84.03
13558,TEGLIX 120MG FILM TABLET,8699578094263,A10BX03,Aktif,87.58
13559,TEGLIX 180MG FILM TABLET,8699578094263,A10BX03,Aktif,82.57
13560,TEGLİX 60 MG FILM KAPLı TABLET,8699578094263,A10BX03,Aktif,84.77
13562,TEGRETOL  400 MG DEĞİŞTİRİLMİŞ SALIMLI TABLET,8699504030051,N03AF01,Aktif,78.31
13563,TEGRETOL %2 ŞURUP,8699504570038,N03AF01,Aktif,89.28
13564,TEGRETOL 100 MG/5 ML ORAL SÜSPANSİYON,8699504570038,N03AF01,Aktif,76.86
13565,TEGRETOL 200 MG DEĞİŞTİRİLMİŞ SALIMLI TABLET,8699504010114,N03AF01,Aktif,79.12
13566,TEGRETOL 200 MG TABLET,8699504010114,N03AF01,Aktif,87.89
13567,TEİCOJECT 200 MG IM/IV ENJEKSIYONLUK ÇöZELTI HAZıRLAMAK IçIN TOZ VE ÇöZüCü,8699814790119,J01XA02,Pasif,81.25
13568,TEİCOJECT 400 MG IM/IV ENJEKSIYONLUK ÇöZELTI HAZıRLAMAK IçIN TOZ VE ÇöZüCü,8699814790126,J01XA02,Aktif,77.85
13569,TEİKOPOL 200 MG  I.M./I.V.  ENJEKSİYONLUK  ÇÖZELTİ  HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ,8699606795292,J01XA02,Aktif,81.98
13570,TEİKOPOL 400 MG  I.M./I.V.  ENJEKSİYONLUK  ÇÖZELTİ  HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ,8699606795308,J01XA02,Aktif,82.14
13571,TEİPLACİD 200 MG IV/IM ENJEKSIYONLUK ÇöZELTI HAZıRLAMAK İçIN LIYOFILIZE TOZ VE ÇöZüCü,8681697790072,J01XA02,Pasif,79.84
13572,TEİPLACİD 400 MG IV/IM ENJEKSIYONLUK ÇöZELTI HAZıRLAMAK İçIN LIYOFILIZE TOZ VE ÇöZüCü,8681697790089,J01XA02,Pasif,80.0
13581,TEKLONIN 200 MG IM/IV ENJEKSIYONLUK ÇÖZELTI HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ,8680199798968,J01XA02,Aktif,79.78
13582,TEKLONİN 400 MG IM/IV ENJEKSIYONLUK ÇÖZELTI HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ,8680199798968,J01XA02,Aktif,77.86
13583,TEKOSIT 200 MG IM/IV LIYOFILIZE TOZ IÇEREN FLAKON,8699828790051,J01XA02,Aktif,83.74
13584,TEKOSIT 400 MG IM/IV LIYOFILIZE TOZ IÇEREN FLAKON,8699828790051,J01XA02,Aktif,86.18
13589,TELMIDAY PLUS 80/12.5 MG TABLET,8699976010254,C09DA07,Pasif,75.9
13590,TELMIDAY PUS 80/25 MG TABLET,8699976010254,C09DA07,Pasif,70.32
13591,TELMIDAY PUS 80/25 MG TABLET,8699976010254,C09DA07,Pasif,70.32
13592,TELMITEK 20 MG TABLET,8699262010104,C09CA07,Pasif,99.01
13593,TELMİTEK 40 MG TABLET,8699262010111,C09CA07,Pasif,91.67
13594,TELMİTEK 80 MG TABLET,8699262010128,C09CA07,Pasif,91.79
13598,TELMODIP 80 MG/10 MG TABLET,8680881012891,C09DB04,Aktif,89.96
13599,TELMODIP 80 MG/5 MG TABLET,8680881012884,C09DB04,Aktif,89.9
13607,TELVIS 80 MG TABLET,8680881014017,C09CA07,Aktif,98.65
13610,TELVIS PLUS 80 MG/12.5 MG TABLET,8680881014017,C09CA07,Aktif,72.65
13611,TELVIS PLUS 80 MG/25 TABLET,8680881014017,C09CA07,Aktif,73.07
13612,TELZAP 40 MG TABLET,8699502013780,C09CA07,Pasif,77.93
13613,TELZAP 80 MG TABLET,8699502013803,C09CA07,Pasif,78.29
13614,TELZİR 700 MG FİLM  KAPLI TABLET,8699522096268,J05AE07,Pasif,84.99
13617,"TEMETEX FORTE %0,3 MERHEM",8699525354938,D07AC06,Aktif,74.47
13618,TEMODAL 100 MG KAPSüL,8699636150504,L01AX03,Aktif,97.8
13619,TEMODAL 140 MG SERT KAPSüL,8699636150511,L01AX03,Aktif,91.86
13620,TEMODAL 180 MG SERT KAPSüL,8699636150511,L01AX03,Aktif,91.8
13621,TEMODAL 20 MG SERT KAPSüL,8699636150511,L01AX03,Aktif,95.49
13622,TEMODAL 250 MG KAPSüL,8699636150528,L01AX03,Aktif,97.83
13623,TEMODAL 5 MG KAPSüL,8699636150535,L01AX03,Aktif,97.79
13624,TEMOMİD 100 MG KAPSüL,8699828150435,L01AX03,Aktif,96.48
13625,TEMOMİD 20 MG KAPSüL,8699828150404,L01AX03,Pasif,96.46
13626,TEMOMİD 250 MG KAPSüL,8699828150459,L01AX03,Aktif,96.53
13627,TEMOMİD 5 MG KAPSüL,8699828150398,L01AX03,Aktif,96.47
13628,TEMOTU 100 MG SERT KAPSüL,8699650151365,L01AX03,Pasif,93.0
13629,TEMOTU 20 MG SERT KAPSüL,8699650151389,L01AX03,Pasif,92.98
13630,TEMOTU 250 MG SERT KAPSüL,8699650151341,L01AX03,Pasif,93.09
13631,TEMOTU 5 MG SERT KAPSüL,8699650151402,L01AX03,Pasif,92.99
13632,TEMOZOLİD 100 MG KAPSÜL,8699769150051,L01AX03,Aktif,91.86
13633,TEMOZOLİD 20 MG KAPSÜL,8699769150044,L01AX03,Aktif,91.83
13634,TEMOZOLİD 250 MG KAPSÜL,8699769150068,L01AX03,Aktif,92.19
13640,TENIPRA 120 MG GASTROREZISTAN SERT  KAPSüL,8699514160014,L04AX07,Aktif,71.84
13641,TENIPRA 240 MG GASTROREZISTAN SERT  KAPSüL,8699514160021,L04AX07,Aktif,72.55
13643,TENOKSAN 20 MG KAPSÜL,8699580150025,M01AC02,Pasif,77.82
13644,TENOKSAN 20 MG KAPSÜL,8699580150025,M01AC02,Pasif,77.82
13650,TENSART 16 MG TABLET,8699514011699,C09CA06,Aktif,83.0
13651,TENSART 32 MG TABLET,8699514011330,C09CA06,Aktif,78.12
13652,TENSART 32 MG TABLET,8699514011330,C09CA06,Aktif,78.12
13653,TENSART 4 MG TABLET,8699514011675,C09CA06,Pasif,79.14
13654,TENSART 8 MG TABLET,8699514011682,C09CA06,Aktif,78.86
13657,TENSINOR 100 MG TABLET,8699786010109,C07AB03,Aktif,71.03
13658,TENSINOR 50 MG TABLET,8699786010086,C07AB03,Aktif,70.85
13669,TEORY 1 MCG/ML I.V. ENJEKSIYONLUK ÇöZELTI,8699606757306,A11CC04,Aktif,83.31
13670,TEORY 2 MCG/ML I.V. ENJEKSIYONLUK ÇöZELTI,8699606757313,A11CC04,Aktif,83.37
13673,TEPADİNA 100 MG IV İNFüZYONLUK ÇöZELTI HAZıRLAMADA KULLANıLACAK KONSANTRE İçIN TOZ,8699783770396,L01AC01,Aktif,84.46
13676,TEPHARIX 100 MG İNFüZYONLUK ÇöZELTI  HAZıRLAMADA KULLANıLACAK KONSANTRE İçIN TOZ,8699783770396,L01AC01,Aktif,70.92
13686,TERAUMON 2 MG TABLET,8699738010027,G04CA03,Pasif,93.94
13687,TERAUMON 5 MG TABLET,8699738010010,G04CA03,Aktif,96.31
13694,"TERBISIL  %1 SPREY, ÇöZELTI",8699566516036,D01AE15,Aktif,76.24
13699,TERBONİLE 250 MG TABLET,8699569010654,D01BA02,Pasif,71.97
13700,TERBONİLE DERMAL SPREY %1,8699569510017,D01AE15,Pasif,71.24
13702,TERIGIO 14 MG FILM KAPLI TABLET,8699511099089,L04AK02,Aktif,95.52
13703,TERIGIO 7 MG FILM KAPLI TABLET,8699511099089,L04AK02,Aktif,92.36
13704,TERIL CR 200 MG TABLET,8699502013698,N03AF01,Pasif,76.04
13706,TERMACET 120 MG/5 ML SüSPANSIYON,8699622700300,N02BE01,Pasif,82.25
13707,TERMACET 500 MG FILM KAPLı TABLET,8699622090708,N02BE01,Pasif,79.45
13708,TERMACET PLUS SÜSPANSIYON 250MG/5ML,8699622700317,N02BE01,Pasif,85.98
13723,TERNEX GARGARA,8699772640013,A01AD02,Pasif,77.7
13727,TEROLAM 800 MG FİLM KAPLI TB,8699792090072,V03AE02,Aktif,77.36
13732,"TESARA 12,5 MG SERT KAPSüL",8699519150225,L01EX01,Aktif,91.58
13733,TESARA 25 MG SERT KAPSüL,8699519150232,L01EX01,Aktif,91.48
13734,TESARA 50 MG SERT KAPSüL,8699519150249,L01EX01,Pasif,91.38
13736,TESTOGEL 50 MG TRANSDERMAL JEL İÇEREN ŞASE,8699538347316,G03BA03,Aktif,94.64
13739,TETAQUIN 250 IU IM ENJEKSIYON IÇIN ÇÖZELTI IÇEREN FLAKON,8699823980778,J06BB02,Pasif,73.86
13746,"TEVAGRASTİM 30 MIU/0,5 ML SC/IV ENJEKSIYON/İNFüZYON İçIN ÇöZELTI İçEREN KULLANıMA HAZıR ENJEKTöR",8699638953714,L03AA02,Pasif,91.59
13747,"TEVAGRASTİM 48 MIU/0,8 ML SC/IV ENJEKSIYON/İNFüZYON İçIN ÇöZELTI İçEREN KULLANıMA HAZıR ENJEKTöR",8699638953738,L03AA02,Pasif,91.86
13748,TEVETEN 600 MG FILM KAPLI TABLET,8699820090173,C09CA02,Pasif,77.95
13766,TEXONİM 20 MG ENJEKSIYONLUK çöZELTI HAZıRLAMAK IçIN TOZ VE çöZüCü,8680222790204,M01AC02,Aktif,77.9
13769,THALIDOMIDE BMS 50 MG SERT KAPSüL,8699726151121,L04AX06,Aktif,72.01
13777,"THERMO ACE %1+%0,025 JEL",8681990009222,M02AA26,Aktif,79.57
13778,THERMO FUZO %1 + %0.025 JEL,8699293346623,M02AA26,Aktif,86.61
13779,"THERMO GESIC %1 + %0,025 JEL",8684083167434,M02AA26,Aktif,88.58
13780,THERMO RHEUMON 100 MG/G + 10 MG/G KREM,8699546352210,M02AA06,Pasif,77.43
13781,THERMO SULIDIN %1/ %0.025 LIKIT JEL,8699584340859,M02AA26,Aktif,78.21
13782,THERMO SULIDIN LIKIT JEL,8699584340453,M02AA26,Pasif,82.29
13784,THERMO-DOLİNE %10 + %1 KREM,8699772352565,M02AA06,Aktif,72.71
13788,THERMOFLEX %10 + %1 KREM,8699566355130,M02AA06,Aktif,76.32
13789,THERMOVE %10+%1 KREM,8699559350012,M02AA06,Aktif,70.47
13794,THINCAL 120 MG KAPSÜL,8699828150350,A08AB01,Aktif,96.89
13798,THIOCTACID 600 MG FILM KAPLı TABLET,8698856090270,A16AX01,Aktif,77.73
13805,THRODUCE 0.5 MG SERT KAPSÜL,8681697150012,L01XX35,Aktif,77.26
13806,THROMBOREDUCTIN 0.5 MG KAPSÜL,8683816746014,L01XX35,Aktif,81.85
13807,THROMBOREDUCTIN 0.5 MG KAPSÜL ( ÜRETIM YERI: AMAREG),8683816746014,L01XX35,Aktif,73.91
13810,THYROMAZOL 10 MG FILM KAPLI TABLET,8699514094760,H03BB02,Aktif,81.31
13811,THYROMAZOL 20 MG FILM KAPLI TABLET,8699514094760,H03BB02,Aktif,80.39
13812,THYROMAZOL 5 MG TABLET,8699514016809,H03BB02,Aktif,82.1
13816,TIBERSID 500MG/3ML IV INFÜZYON IÇIN ÇÖZELTI IÇEREN AMPUL,8699839750594,J01XD03,Pasif,77.02
13823,TIDECA 1 MG TABLET,8699536010915,A10BB12,Pasif,92.65
13824,TIDECA 2 MG TABLET,8699536010915,A10BB12,Pasif,92.42
13825,TIDECA 3 MG TABLET,8699536010915,A10BB12,Pasif,89.77
13826,TIDECA 4 MG TABLET,8699536010915,A10BB12,Pasif,92.09
13827,TIDECA 6 MG TABLET,8699536010915,A10BB12,Pasif,94.73
13828,TIDECA 8MG TABLET,8699536010939,A10BB12,Pasif,85.37
13829,TIENAM 500 MG/500 MG İNFÜZYONLUK ÇöZELTI İÇİN TOZ,8699636270301,J01DH51,Pasif,73.92
13837,TİGRELO 60 MG FİLM KAPLI TABLET,8699525099808,B01AC24,Aktif,74.38
13838,TİGRELO 90 MG FİLM KAPLI TABLET,8699525099808,B01AC24,Aktif,77.87
13841,TİLAC SR 600 MG UZATILMIŞ SALIMLI TABLET,8699569091769,M01AB08,Aktif,90.37
13842,TİLANTA 60 MG FILM KAPLı TABLET,8699514094708,B01AC24,Pasif,79.91
13843,TİLANTA 90 MG FILM KAPLI TABLET,8699514094715,B01AC24,Aktif,83.54
13845,TILCOTIL 20 MG FILM KAPLI TABLET,8699525095978,M01AC02,Aktif,73.5
13848,TILKO 20 MG KAPSÜL,8699828150039,M01AC02,Pasif,70.8
13850,TIMOLOL-POTIMO-COMOD %0.5 GÖZ DAMLASI,8699702611076,S01ED01,Pasif,84.75
13855,TINACTIN PUDRA SPREY,8699708510311,D01AE18,Pasif,91.21
13856,TINACTIN PUDRA SPREY,8699708510311,D01AE18,Pasif,73.04
13857,TINACTIN SPREY,8699708510304,D01AE18,Pasif,97.25
13864,TIO-DEKSOLEX 25 MG/8 MG FILM KAPLı TABLET,8684263090071,M01AE17,Aktif,72.42
13865,TIO-DEKSOLEX 25MG/4 MG FILM KAPLı TABLET,8684263090071,M01AE17,Aktif,70.17
13873,TİODAY CAPSAİR 18 MCG İNHALASYON İÇIN TOZ İÇEREN KAPSÜL,8680881559679,R03BB04,Pasif,74.92
13889,TIOPRAM 20 MG FILM KAPLI TABLET,8699578094225,N06AB10,Pasif,75.73
13906,TİREBRANT FORT 200 MG TABLET,8680760010499,A03AA05,Pasif,71.16
13909,TIRGEN 1000 MG FILM KAPLI TABLET,8699293094449,N03AX14,Pasif,88.76
13910,TIRGEN 1000 MG FILM KAPLI TABLET,8699293094449,N03AX14,Pasif,88.76
13911,TIRGEN 250 MG FILM KAPLI TABLET,8699293094265,N03AX14,Pasif,88.75
13912,TIRGEN 250 MG FILM KAPLI TABLET,8699293094265,N03AX14,Pasif,88.75
13913,TIRGEN 500 MG FILM KAPLI TABLET,8699293094326,N03AX14,Pasif,88.64
13915,TIRGEN 750 MG FILM KAPLI TABLET,8699293094388,N03AX14,Pasif,89.16
13916,TIRGEN 750 MG FILM KAPLI TABLET,8699293094388,N03AX14,Pasif,89.16
13922,"TİROSTU 12,5 MG/50 ML IV KONSANTRE INFüZYONLUK çöZELTI",8699715772047,B01AC17,Aktif,71.87
13933,TISSEEL LYO 1ML TROMBIN ÇÖZELTISI VE 1ML FIBRINOJEN ÇÖZELTISI İÇEREN İKI BILEŞENLI FIBRIN YAPIŞTIRICI,8699556980168,B02BC30,Pasif,76.02
13934,"TISSEEL LYO, 2 ML TROMBIN ÇöZELTISI VE 2 ML FIBRINOJEN  ÇöZELTISI  İçEREN  İKI  BILEşENLI  FIBRIN  YAPışTıRıCı",8681413880919,B02BC30,Aktif,81.83
13937,TİVİCAY 10 MG FILM KAPLı TABLET,8699522097708,J05AJ03,Aktif,75.62
13938,TİVİCAY 25 MG FILM KAPLı TABLET,8699522097708,J05AJ03,Aktif,75.16
13939,TIVICAY 5 MG DAğıLABILIR TABLET,8699522097708,J05AJ03,Aktif,83.13
13940,TİVİCAY 50 MG FILM KAPLı TABLET,8699522097708,J05AJ03,Aktif,76.75
13941,TİXALOR 90 MG FİLM KAPLI TABLET,8681428091355,B01AC24,Aktif,75.42
13955,TOBLAIR 300 MG/5 ML NEBüLIZASYON ÇöZELTISI,8699844523350,J01GB01,Aktif,83.61
13956,"TOBRALOT 5 MG+3 MG/ML GÖZ DAMLASI, SÜSPANSİYON",8699844612306,S01CA12,Aktif,72.98
13957,TOBRASED % 0.3 STERIL GÖZ MERHEMI,8699569440024,S01AA12,Aktif,83.25
13958,"TOBRASED %0.3 GöZ DAMLASı, ÇöZELTI",8699569610137,S01AA12,Aktif,83.65
13961,TOBREX %0.3 STERİL OFTALMİK ÇÖZELTİ,8699504440522,S01AA12,Aktif,81.92
13962,TOBREX %0.3 STERİL OFTALMİK MERHEM,8699504440522,S01AA12,Aktif,79.74
13965,TODAVİT IM/IV ENJEKSİYONLUK/İNFÜZYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ,8699606796695,B05XC,Aktif,75.68
13966,TOFANZİ 5 MG FİLM KAPLI TABLET,8699511099218,L04AF01,Aktif,75.79
13968,TOFIK 5 MG FILM KAPLı TABLET,8680199002010,L04AF01,Pasif,73.27
13969,TOFRANIL 10MG DRAJE,8699708121500,N06AA02,Pasif,78.8
13970,TOFRANIL 25MG DRAJE,8699708121517,N06AA02,Aktif,75.55
13972,TOLDIN 1 MG FILM KAPLI TABLET,8699578094249,G04BD07,Aktif,84.35
13973,TOLDIN 2 MG FILM KAPLI TABLET,8699578094249,G04BD07,Aktif,85.29
13978,TOLIVER SR 2 MG UZATıLMış SALıMLı KAPSüL,8680698170463,G04BD07,Aktif,73.88
13979,TOLİVER SR 4 MG UZATıLMış SALıMLı KAPSüL,8680698170463,G04BD07,Aktif,71.54
13980,TOLPERON 150 MG FİLM KAPLI TABLET,8680199008784,M03BX04,Aktif,83.45
13981,TOLPERON 50 MG FILM KAPLı TABLET,8680199008784,M03BX04,Aktif,82.82
13982,TOLTERIDEX SR 4 MG UZATıLMış SALıMLı SERT KAPSüL,8699541170123,G04BD07,Aktif,88.71
13983,TOLTEX 1 MG FILM KAPLI TABLET,8699828090342,G04BD07,Pasif,78.88
13984,TOLTEX 2 MG FILM KAPLI TABLET,8699828090366,G04BD07,Pasif,78.93
13988,TOLVON 10 MG TABLET,8683280337459,N06AX03,Aktif,85.25
13989,TOLVON 30 MG TABLET,8699636092002,N06AX03,Aktif,84.83
13991,TOMUDEX 2 MG IV INFÜZYON IÇIN LIYOFILIZE TOZ IÇEREN FLAKON,8699643790038,L01BA03,Pasif,77.94
13992,TOPAMAX 100 MG FILM KAPLI TABLET,8699593095085,N03AX11,Aktif,92.35
13993,TOPAMAX 200 MG FILM KAPLI TABLET,8699593095092,N03AX11,Aktif,96.1
13994,TOPAMAX 25 MG FILM KAPLI TABLET,8699593095061,N03AX11,Aktif,96.09
13995,TOPAMAX 50 MG FILM KAPLI TABLET,8699593095078,N03AX11,Aktif,96.07
13998,"TOPIKAZOL %1 DERI SPREYI, ÇöZELTI",8699561650063,D01AC03,Aktif,82.66
13999,TOPIKAZOL %1 KREM,8699561350253,D01AC03,Aktif,78.71
14004,TOPOTU 4 MG / 4 ML KONSANTRE İNFÜZYON ÇÖZELTİSİ,8699650772577,L01CE01,Aktif,77.81
14014,TOREDA SR 4 MG UZATıLMış SALıMLı SERT KAPSüL,8699578174415,G04BD07,Aktif,82.96
14018,TORK 20 MG FILM KAPLI TABLET,8699569091349,G04BE08,Pasif,95.39
14027,TOUJEO 300 U/ML SOLOSTAR SC ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR ENJEKSİYON KALEMİ,8699809950863,A10AE04,Aktif,79.96
14030,TOVIAZ 4MG UZATILMIŞ SALIMLI TABLET,8681308035127,G04BD11,Aktif,78.58
14031,TOVIAZ 8 MG UZATILMIŞ SALIMLI TABLET,8681308035141,G04BD11,Aktif,84.93
14033,TRACLEER 125 MG FİLM TABLET ((PATHEON INC.),8699593095474,C02KX01,Aktif,89.28
14034,TRACLEER 125 MG FİLM TABLET (HAUPT PHARMA WUELFİNG GMBH),8699593095474,C02KX01,Aktif,77.67
14035,TRACLEER 62.5 MG FİLM TABLET (PATHEON INC.),8699593095481,C02KX01,Aktif,89.44
14036,TRACLEER 62.5 MG FİLM TABLET(HAUPT PHARMA WUELFİNG GMBH),8699593095481,C02KX01,Aktif,77.96
14039,TRACTAN 32 MG DAğıLABILIR TABLET,8680760070134,C02KX01,Aktif,85.55
14041,TRACTOCILE 7.5 MG/ML ENJEKSIYONLUK SOLÜSYON,8697621770096,G02CX01,Aktif,95.77
14042,TRACTOCILE 7.5 MG/ML INFÜZYON SOLÜSYONU IÇIN KONSANTRE,8697621760103,G02CX01,Aktif,75.92
14044,TRADIL 200MG FILM TABLET,8699262098898,M01AE14,Pasif,74.52
14045,TRADIL 300MG FILM TABLET,8699262098874,M01AE14,Pasif,74.92
14046,TRADIL FORT 400MG FILM TABLET,8699262098898,M01AE14,Pasif,81.1
14047,TRADOLEX 100MG/2ML IM/IV/SC ENJEKSİYONLUK ÇÖZELTİ,8681332750089,N02AX02,Aktif,82.85
14048,TRAJENTA 5 MG FİLM KAPLI TABLET,8699693090041,A10BH05,Pasif,83.24
14053,TRAKTUS 1200MG TEK KULLANIMLIK TOZ İÇEREN POŞET,8699262250050,R05CB01,Pasif,73.15
14054,TRAKTUS 600 MG TEK KULLANIMLIK TOZ İÇEREN 30 POŞET,8699262250050,R05CB01,Pasif,78.53
14055,TRAKTUS 900MG TEK KULLANIMLIK TOZ İÇEREN POŞET,8699262250050,R05CB01,Pasif,73.31
14056,TRAMOSEL 100 MG/2 ML I.V./I.M./S.C. ENJEKSIYONLUK ÇöZELTI İçEREN AMPUL,8680400770660,N02AX02,Aktif,78.69
14062,"TRANEXEL 250 MG/2,5 ML IV ENJEKSIYONLUK ÇöZELTI",8680400770851,B02AA02,Aktif,70.6
14077,"TRAVATAN %0,004 STERİL GÖZ DAMLASI, ÇÖZELTİ",8699504612127,S01EE04,Aktif,71.21
14085,TRAZIMERA 150 MG İNFüZYONLUK ÇöZELTI HAZıRLAMADA  KULLANıLACAK KONSANTRE İçIN TOZ,8681308791016,L01FD01,Aktif,91.99
14086,TRE % 0.05 KREM,8699708350054,D10AD01,Aktif,98.78
14087,TREDISON 20 MG IM/IV ENJEKSIYONLUK/İNFüZYONLUK ÇöZELTI  HAZıRLAMAK İçIN TOZ VE ÇöZüCü,8680222790068,H02AB04,Aktif,75.35
14088,TREDISON 250 MG IM/IV ENJEKSIYONLUK/İNFüZYONLUK ÇöZELTI HAZıRLAMAK İçIN TOZ VE ÇöZüCü,8680222790068,H02AB04,Aktif,74.12
14089,TREDISON 40 MG IM/IV ENJEKSIYONLUK/İNFÜZYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ,8680222790075,H02AB04,Aktif,78.22
14098,TRELEGY ELLIPTA 100/62.5/25 MCG KULLANıMA HAZıR INHALASYON TOZU,8699522553532,R03AL08,Aktif,70.82
14103,TREMFYA 100 MG/ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR ENJEKTÖR,8699593950124,L04AC16,Aktif,96.88
14104,TREMFYA 100 MG/ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR KALEM,8699593950124,L04AC16,Aktif,93.14
14105,TRENDİN 250 MG SERT KAPSÜL,8699738150068,A16AX12,Aktif,70.7
14119,TREPOKS 100 MG/20 ML İNFüZYONLUK ÇöZELTI,8681735770837,B01AC21,Aktif,87.85
14120,TREPOKS 50 MG/20 ML İNFüZYONLUK ÇöZELTI,8681735770820,B01AC21,Aktif,87.8
14123,TRESİBA® FLEXTOUCH® 100 U/ML ENJEKSIYONLUK ÇöZELTI İçEREN KULLANıMA HAZıR KALEM,8699676951024,A10AD06,Aktif,75.34
14124,TRESİBA® FLEXTOUCH® 200 U/ML ENJEKSIYONLUK ÇöZELTI İçEREN KULLANıMA HAZıR KALEM,8699676951024,A10AD06,Aktif,74.65
14125,TRESİBA® PENFILL® 100 U/ML ENJEKSIYONLUK ÇöZELTI İçEREN KARTUş,8699676951048,A10AD06,Aktif,72.93
14128,TREVİCTA 175 MG IM ENJEKSİYON İÇİN UZUN SALIMLI SÜSPANSİYON,8699593950087,N05AX13,Aktif,78.47
14129,TREVİCTA 263 MG IM ENJEKSİYON İÇİN UZUN SALIMLI SÜSPANSİYON,8699593950094,N05AX13,Aktif,79.02
14130,TREVİCTA 350 MG IM ENJEKSİYON İÇİN UZUN SALIMLI SÜSPANSİYON,8699593950100,N05AX13,Aktif,78.08
14131,TREVİCTA 525 MG IM ENJEKSİYON İÇİN UZUN SALIMLI SÜSPANSİYON,8699593950117,N05AX13,Aktif,78.82
14132,"TRH FERRİNG 0,2 MG/ML IV ENJEKSİYONLUK ÇÖZELTİ İÇEREN AMPUL",8697621750180,V04CJ02,Pasif,84.17
